filename,pred
datasets/imagenet/val/n03666591/ILSVRC2012_val_00006224.JPEG,816
datasets/imagenet/val/n03666591/ILSVRC2012_val_00010010.JPEG,761
datasets/imagenet/val/n03666591/ILSVRC2012_val_00018595.JPEG,529
datasets/imagenet/val/n03666591/ILSVRC2012_val_00020068.JPEG,626
datasets/imagenet/val/n03666591/ILSVRC2012_val_00030378.JPEG,761
datasets/imagenet/val/n03666591/ILSVRC2012_val_00042002.JPEG,626
datasets/imagenet/val/n03666591/ILSVRC2012_val_00043458.JPEG,482
datasets/imagenet/val/n03666591/ILSVRC2012_val_00044595.JPEG,644
datasets/imagenet/val/n03670208/ILSVRC2012_val_00038679.JPEG,867
datasets/imagenet/val/n03670208/ILSVRC2012_val_00049113.JPEG,734
datasets/imagenet/val/n03676483/ILSVRC2012_val_00009815.JPEG,629
datasets/imagenet/val/n03676483/ILSVRC2012_val_00022289.JPEG,417
datasets/imagenet/val/n03680355/ILSVRC2012_val_00009751.JPEG,630
datasets/imagenet/val/n03680355/ILSVRC2012_val_00018671.JPEG,806
datasets/imagenet/val/n03680355/ILSVRC2012_val_00021725.JPEG,785
datasets/imagenet/val/n03680355/ILSVRC2012_val_00034238.JPEG,630
datasets/imagenet/val/n03690938/ILSVRC2012_val_00003829.JPEG,631
datasets/imagenet/val/n03690938/ILSVRC2012_val_00024966.JPEG,454
datasets/imagenet/val/n03690938/ILSVRC2012_val_00039984.JPEG,459
datasets/imagenet/val/n03690938/ILSVRC2012_val_00045173.JPEG,794
datasets/imagenet/val/n03691459/ILSVRC2012_val_00007417.JPEG,664
datasets/imagenet/val/n03691459/ILSVRC2012_val_00022310.JPEG,632
datasets/imagenet/val/n03691459/ILSVRC2012_val_00037730.JPEG,728
datasets/imagenet/val/n03691459/ILSVRC2012_val_00037867.JPEG,818
datasets/imagenet/val/n03692522/ILSVRC2012_val_00004519.JPEG,626
datasets/imagenet/val/n03692522/ILSVRC2012_val_00025561.JPEG,518
datasets/imagenet/val/n03692522/ILSVRC2012_val_00025833.JPEG,108
datasets/imagenet/val/n03692522/ILSVRC2012_val_00028226.JPEG,418
datasets/imagenet/val/n03692522/ILSVRC2012_val_00031500.JPEG,605
datasets/imagenet/val/n03692522/ILSVRC2012_val_00034889.JPEG,423
datasets/imagenet/val/n03692522/ILSVRC2012_val_00037865.JPEG,893
datasets/imagenet/val/n03692522/ILSVRC2012_val_00038985.JPEG,861
datasets/imagenet/val/n03692522/ILSVRC2012_val_00040377.JPEG,916
datasets/imagenet/val/n03692522/ILSVRC2012_val_00040460.JPEG,688
datasets/imagenet/val/n03692522/ILSVRC2012_val_00040860.JPEG,823
datasets/imagenet/val/n03692522/ILSVRC2012_val_00044466.JPEG,745
datasets/imagenet/val/n03692522/ILSVRC2012_val_00045272.JPEG,657
datasets/imagenet/val/n03697007/ILSVRC2012_val_00013631.JPEG,786
datasets/imagenet/val/n03697007/ILSVRC2012_val_00026290.JPEG,471
datasets/imagenet/val/n03697007/ILSVRC2012_val_00037670.JPEG,471
datasets/imagenet/val/n03697007/ILSVRC2012_val_00049741.JPEG,853
datasets/imagenet/val/n03706229/ILSVRC2012_val_00010647.JPEG,502
datasets/imagenet/val/n03706229/ILSVRC2012_val_00020516.JPEG,830
datasets/imagenet/val/n03706229/ILSVRC2012_val_00025741.JPEG,426
datasets/imagenet/val/n03706229/ILSVRC2012_val_00026671.JPEG,685
datasets/imagenet/val/n03706229/ILSVRC2012_val_00044674.JPEG,897
datasets/imagenet/val/n03706229/ILSVRC2012_val_00046884.JPEG,589
datasets/imagenet/val/n03706229/ILSVRC2012_val_00049888.JPEG,635
datasets/imagenet/val/n03709823/ILSVRC2012_val_00000221.JPEG,748
datasets/imagenet/val/n03709823/ILSVRC2012_val_00001140.JPEG,748
datasets/imagenet/val/n03709823/ILSVRC2012_val_00004303.JPEG,461
datasets/imagenet/val/n03709823/ILSVRC2012_val_00005195.JPEG,428
datasets/imagenet/val/n03709823/ILSVRC2012_val_00005929.JPEG,748
datasets/imagenet/val/n03709823/ILSVRC2012_val_00023713.JPEG,636
datasets/imagenet/val/n03709823/ILSVRC2012_val_00026748.JPEG,636
datasets/imagenet/val/n03709823/ILSVRC2012_val_00032247.JPEG,721
datasets/imagenet/val/n03709823/ILSVRC2012_val_00048873.JPEG,524
datasets/imagenet/val/n03710193/ILSVRC2012_val_00000364.JPEG,637
datasets/imagenet/val/n03710193/ILSVRC2012_val_00001322.JPEG,637
datasets/imagenet/val/n03710193/ILSVRC2012_val_00008671.JPEG,743
datasets/imagenet/val/n03710193/ILSVRC2012_val_00012802.JPEG,637
datasets/imagenet/val/n03710193/ILSVRC2012_val_00024783.JPEG,733
datasets/imagenet/val/n03710193/ILSVRC2012_val_00027177.JPEG,771
datasets/imagenet/val/n03710193/ILSVRC2012_val_00028700.JPEG,782
datasets/imagenet/val/n03710193/ILSVRC2012_val_00030100.JPEG,800
datasets/imagenet/val/n03710193/ILSVRC2012_val_00040946.JPEG,412
datasets/imagenet/val/n03710193/ILSVRC2012_val_00041167.JPEG,637
datasets/imagenet/val/n03710637/ILSVRC2012_val_00001562.JPEG,890
datasets/imagenet/val/n03710637/ILSVRC2012_val_00003007.JPEG,894
datasets/imagenet/val/n03710637/ILSVRC2012_val_00003825.JPEG,638
datasets/imagenet/val/n03710637/ILSVRC2012_val_00017519.JPEG,639
datasets/imagenet/val/n03710637/ILSVRC2012_val_00028561.JPEG,639
datasets/imagenet/val/n03710637/ILSVRC2012_val_00041429.JPEG,639
datasets/imagenet/val/n03710721/ILSVRC2012_val_00006538.JPEG,639
datasets/imagenet/val/n03710721/ILSVRC2012_val_00016414.JPEG,639
datasets/imagenet/val/n03710721/ILSVRC2012_val_00030318.JPEG,638
datasets/imagenet/val/n03710721/ILSVRC2012_val_00031620.JPEG,433
datasets/imagenet/val/n03710721/ILSVRC2012_val_00044100.JPEG,639
datasets/imagenet/val/n03717622/ILSVRC2012_val_00009371.JPEG,646
datasets/imagenet/val/n03720891/ILSVRC2012_val_00027453.JPEG,996
datasets/imagenet/val/n03720891/ILSVRC2012_val_00034431.JPEG,641
datasets/imagenet/val/n03720891/ILSVRC2012_val_00043932.JPEG,572
datasets/imagenet/val/n03720891/ILSVRC2012_val_00044143.JPEG,572
datasets/imagenet/val/n03720891/ILSVRC2012_val_00044207.JPEG,882
datasets/imagenet/val/n03721384/ILSVRC2012_val_00016736.JPEG,641
datasets/imagenet/val/n03721384/ILSVRC2012_val_00019860.JPEG,523
datasets/imagenet/val/n03721384/ILSVRC2012_val_00020459.JPEG,579
datasets/imagenet/val/n03721384/ILSVRC2012_val_00031471.JPEG,897
datasets/imagenet/val/n03721384/ILSVRC2012_val_00032278.JPEG,752
datasets/imagenet/val/n03721384/ILSVRC2012_val_00038298.JPEG,697
datasets/imagenet/val/n03724870/ILSVRC2012_val_00007640.JPEG,462
datasets/imagenet/val/n03724870/ILSVRC2012_val_00008913.JPEG,796
datasets/imagenet/val/n03724870/ILSVRC2012_val_00012539.JPEG,845
datasets/imagenet/val/n03724870/ILSVRC2012_val_00021234.JPEG,850
datasets/imagenet/val/n03724870/ILSVRC2012_val_00030570.JPEG,518
datasets/imagenet/val/n03724870/ILSVRC2012_val_00034789.JPEG,435
datasets/imagenet/val/n03724870/ILSVRC2012_val_00035729.JPEG,903
datasets/imagenet/val/n03729826/ILSVRC2012_val_00006139.JPEG,346
datasets/imagenet/val/n03729826/ILSVRC2012_val_00009874.JPEG,644
datasets/imagenet/val/n03729826/ILSVRC2012_val_00023453.JPEG,499
datasets/imagenet/val/n03729826/ILSVRC2012_val_00030695.JPEG,409
datasets/imagenet/val/n03729826/ILSVRC2012_val_00032696.JPEG,722
datasets/imagenet/val/n03729826/ILSVRC2012_val_00037724.JPEG,883
datasets/imagenet/val/n03729826/ILSVRC2012_val_00047811.JPEG,644
datasets/imagenet/val/n03733131/ILSVRC2012_val_00038021.JPEG,701
datasets/imagenet/val/n03733281/ILSVRC2012_val_00026201.JPEG,256
datasets/imagenet/val/n03733281/ILSVRC2012_val_00045736.JPEG,646
datasets/imagenet/val/n03733281/ILSVRC2012_val_00047090.JPEG,646
datasets/imagenet/val/n03733805/ILSVRC2012_val_00019776.JPEG,659
datasets/imagenet/val/n03733805/ILSVRC2012_val_00021524.JPEG,794
datasets/imagenet/val/n03733805/ILSVRC2012_val_00028239.JPEG,647
datasets/imagenet/val/n03733805/ILSVRC2012_val_00032857.JPEG,659
datasets/imagenet/val/n03733805/ILSVRC2012_val_00038292.JPEG,438
datasets/imagenet/val/n03733805/ILSVRC2012_val_00042644.JPEG,794
datasets/imagenet/val/n03742115/ILSVRC2012_val_00006891.JPEG,896
datasets/imagenet/val/n03742115/ILSVRC2012_val_00009627.JPEG,846
datasets/imagenet/val/n03742115/ILSVRC2012_val_00019217.JPEG,648
datasets/imagenet/val/n03743016/ILSVRC2012_val_00017746.JPEG,522
datasets/imagenet/val/n03743016/ILSVRC2012_val_00028172.JPEG,649
datasets/imagenet/val/n03743016/ILSVRC2012_val_00031063.JPEG,646
datasets/imagenet/val/n03743016/ILSVRC2012_val_00034818.JPEG,979
datasets/imagenet/val/n03759954/ILSVRC2012_val_00001982.JPEG,875
datasets/imagenet/val/n03759954/ILSVRC2012_val_00002964.JPEG,673
datasets/imagenet/val/n03759954/ILSVRC2012_val_00007409.JPEG,818
datasets/imagenet/val/n03759954/ILSVRC2012_val_00013495.JPEG,818
datasets/imagenet/val/n03759954/ILSVRC2012_val_00015055.JPEG,818
datasets/imagenet/val/n03759954/ILSVRC2012_val_00023721.JPEG,585
datasets/imagenet/val/n03759954/ILSVRC2012_val_00025450.JPEG,433
datasets/imagenet/val/n03759954/ILSVRC2012_val_00027379.JPEG,650
datasets/imagenet/val/n03759954/ILSVRC2012_val_00041078.JPEG,650
datasets/imagenet/val/n03759954/ILSVRC2012_val_00041525.JPEG,650
datasets/imagenet/val/n03759954/ILSVRC2012_val_00048612.JPEG,761
datasets/imagenet/val/n03759954/ILSVRC2012_val_00049305.JPEG,897
datasets/imagenet/val/n03761084/ILSVRC2012_val_00001614.JPEG,761
datasets/imagenet/val/n03761084/ILSVRC2012_val_00012790.JPEG,430
datasets/imagenet/val/n03761084/ILSVRC2012_val_00015519.JPEG,799
datasets/imagenet/val/n03761084/ILSVRC2012_val_00019437.JPEG,827
datasets/imagenet/val/n03761084/ILSVRC2012_val_00042691.JPEG,648
datasets/imagenet/val/n03761084/ILSVRC2012_val_00045008.JPEG,651
datasets/imagenet/val/n03761084/ILSVRC2012_val_00047421.JPEG,754
datasets/imagenet/val/n03763968/ILSVRC2012_val_00009230.JPEG,652
datasets/imagenet/val/n03763968/ILSVRC2012_val_00012158.JPEG,585
datasets/imagenet/val/n03763968/ILSVRC2012_val_00013572.JPEG,652
datasets/imagenet/val/n03763968/ILSVRC2012_val_00021391.JPEG,652
datasets/imagenet/val/n03763968/ILSVRC2012_val_00029575.JPEG,652
datasets/imagenet/val/n03763968/ILSVRC2012_val_00044291.JPEG,423
datasets/imagenet/val/n03764736/ILSVRC2012_val_00002470.JPEG,899
datasets/imagenet/val/n03764736/ILSVRC2012_val_00004043.JPEG,428
datasets/imagenet/val/n03764736/ILSVRC2012_val_00027957.JPEG,808
datasets/imagenet/val/n03764736/ILSVRC2012_val_00042980.JPEG,899
datasets/imagenet/val/n03769881/ILSVRC2012_val_00011715.JPEG,734
datasets/imagenet/val/n03769881/ILSVRC2012_val_00027080.JPEG,654
datasets/imagenet/val/n03769881/ILSVRC2012_val_00031349.JPEG,734
datasets/imagenet/val/n03769881/ILSVRC2012_val_00046641.JPEG,734
datasets/imagenet/val/n03770439/ILSVRC2012_val_00003742.JPEG,516
datasets/imagenet/val/n03770439/ILSVRC2012_val_00006164.JPEG,999
datasets/imagenet/val/n03770439/ILSVRC2012_val_00010493.JPEG,851
datasets/imagenet/val/n03770439/ILSVRC2012_val_00012776.JPEG,753
datasets/imagenet/val/n03770439/ILSVRC2012_val_00014618.JPEG,487
datasets/imagenet/val/n03770439/ILSVRC2012_val_00016482.JPEG,655
datasets/imagenet/val/n03770439/ILSVRC2012_val_00017136.JPEG,498
datasets/imagenet/val/n03770439/ILSVRC2012_val_00020532.JPEG,651
datasets/imagenet/val/n03770439/ILSVRC2012_val_00031174.JPEG,899
datasets/imagenet/val/n03770439/ILSVRC2012_val_00039491.JPEG,655
datasets/imagenet/val/n03770439/ILSVRC2012_val_00049078.JPEG,434
datasets/imagenet/val/n03770679/ILSVRC2012_val_00007374.JPEG,656
datasets/imagenet/val/n03770679/ILSVRC2012_val_00012490.JPEG,656
datasets/imagenet/val/n03770679/ILSVRC2012_val_00016431.JPEG,466
datasets/imagenet/val/n03770679/ILSVRC2012_val_00016527.JPEG,656
datasets/imagenet/val/n03770679/ILSVRC2012_val_00018768.JPEG,656
datasets/imagenet/val/n03770679/ILSVRC2012_val_00031770.JPEG,734
datasets/imagenet/val/n03770679/ILSVRC2012_val_00034281.JPEG,734
datasets/imagenet/val/n03770679/ILSVRC2012_val_00043939.JPEG,656
datasets/imagenet/val/n03770679/ILSVRC2012_val_00045492.JPEG,436
datasets/imagenet/val/n03770679/ILSVRC2012_val_00048444.JPEG,757
datasets/imagenet/val/n03773504/ILSVRC2012_val_00006868.JPEG,744
datasets/imagenet/val/n03773504/ILSVRC2012_val_00010073.JPEG,657
datasets/imagenet/val/n03773504/ILSVRC2012_val_00012495.JPEG,471
datasets/imagenet/val/n03773504/ILSVRC2012_val_00016588.JPEG,975
datasets/imagenet/val/n03773504/ILSVRC2012_val_00026955.JPEG,405
datasets/imagenet/val/n03775071/ILSVRC2012_val_00002420.JPEG,721
datasets/imagenet/val/n03775071/ILSVRC2012_val_00008503.JPEG,714
datasets/imagenet/val/n03775071/ILSVRC2012_val_00015588.JPEG,658
datasets/imagenet/val/n03775071/ILSVRC2012_val_00015921.JPEG,417
datasets/imagenet/val/n03775071/ILSVRC2012_val_00016219.JPEG,760
datasets/imagenet/val/n03775071/ILSVRC2012_val_00034524.JPEG,658
datasets/imagenet/val/n03775071/ILSVRC2012_val_00035830.JPEG,770
datasets/imagenet/val/n03775071/ILSVRC2012_val_00038329.JPEG,806
datasets/imagenet/val/n03775546/ILSVRC2012_val_00028444.JPEG,599
datasets/imagenet/val/n03775546/ILSVRC2012_val_00030172.JPEG,883
datasets/imagenet/val/n03775546/ILSVRC2012_val_00031027.JPEG,618
datasets/imagenet/val/n03775546/ILSVRC2012_val_00035190.JPEG,522
datasets/imagenet/val/n03775546/ILSVRC2012_val_00037888.JPEG,971
datasets/imagenet/val/n03776460/ILSVRC2012_val_00001631.JPEG,672
datasets/imagenet/val/n03776460/ILSVRC2012_val_00009552.JPEG,705
datasets/imagenet/val/n03776460/ILSVRC2012_val_00009641.JPEG,580
datasets/imagenet/val/n03776460/ILSVRC2012_val_00024703.JPEG,497
datasets/imagenet/val/n03776460/ILSVRC2012_val_00025319.JPEG,675
datasets/imagenet/val/n03776460/ILSVRC2012_val_00034994.JPEG,757
datasets/imagenet/val/n03776460/ILSVRC2012_val_00043279.JPEG,795
datasets/imagenet/val/n03777568/ILSVRC2012_val_00042791.JPEG,661
datasets/imagenet/val/n03777754/ILSVRC2012_val_00000222.JPEG,742
datasets/imagenet/val/n03777754/ILSVRC2012_val_00000488.JPEG,485
datasets/imagenet/val/n03777754/ILSVRC2012_val_00001373.JPEG,754
datasets/imagenet/val/n03777754/ILSVRC2012_val_00007543.JPEG,435
datasets/imagenet/val/n03777754/ILSVRC2012_val_00013097.JPEG,700
datasets/imagenet/val/n03777754/ILSVRC2012_val_00029002.JPEG,534
datasets/imagenet/val/n03777754/ILSVRC2012_val_00034423.JPEG,418
datasets/imagenet/val/n03777754/ILSVRC2012_val_00038670.JPEG,707
datasets/imagenet/val/n03777754/ILSVRC2012_val_00044183.JPEG,700
datasets/imagenet/val/n03781244/ILSVRC2012_val_00018837.JPEG,975
datasets/imagenet/val/n03781244/ILSVRC2012_val_00048495.JPEG,663
datasets/imagenet/val/n03781244/ILSVRC2012_val_00049565.JPEG,497
datasets/imagenet/val/n03782006/ILSVRC2012_val_00002107.JPEG,527
datasets/imagenet/val/n03782006/ILSVRC2012_val_00011472.JPEG,598
datasets/imagenet/val/n03782006/ILSVRC2012_val_00018503.JPEG,664
datasets/imagenet/val/n03782006/ILSVRC2012_val_00026075.JPEG,650
datasets/imagenet/val/n03782006/ILSVRC2012_val_00029541.JPEG,782
datasets/imagenet/val/n03782006/ILSVRC2012_val_00031326.JPEG,664
datasets/imagenet/val/n03782006/ILSVRC2012_val_00035146.JPEG,406
datasets/imagenet/val/n03782006/ILSVRC2012_val_00041449.JPEG,688
datasets/imagenet/val/n03782006/ILSVRC2012_val_00047803.JPEG,851
datasets/imagenet/val/n03786901/ILSVRC2012_val_00013374.JPEG,659
datasets/imagenet/val/n03786901/ILSVRC2012_val_00033979.JPEG,659
datasets/imagenet/val/n03786901/ILSVRC2012_val_00043703.JPEG,666
datasets/imagenet/val/n03787032/ILSVRC2012_val_00000923.JPEG,743
datasets/imagenet/val/n03787032/ILSVRC2012_val_00010623.JPEG,662
datasets/imagenet/val/n03787032/ILSVRC2012_val_00021684.JPEG,667
datasets/imagenet/val/n03787032/ILSVRC2012_val_00031578.JPEG,732
datasets/imagenet/val/n03787032/ILSVRC2012_val_00034131.JPEG,920
datasets/imagenet/val/n03787032/ILSVRC2012_val_00035779.JPEG,667
datasets/imagenet/val/n03787032/ILSVRC2012_val_00038782.JPEG,667
datasets/imagenet/val/n03787032/ILSVRC2012_val_00041446.JPEG,696
datasets/imagenet/val/n03787032/ILSVRC2012_val_00042746.JPEG,464
datasets/imagenet/val/n03787032/ILSVRC2012_val_00046116.JPEG,424
datasets/imagenet/val/n03788195/ILSVRC2012_val_00009497.JPEG,668
datasets/imagenet/val/n03788365/ILSVRC2012_val_00013059.JPEG,669
datasets/imagenet/val/n03788365/ILSVRC2012_val_00015159.JPEG,794
datasets/imagenet/val/n03791053/ILSVRC2012_val_00038473.JPEG,670
datasets/imagenet/val/n03792782/ILSVRC2012_val_00011329.JPEG,671
datasets/imagenet/val/n03792782/ILSVRC2012_val_00028824.JPEG,444
datasets/imagenet/val/n03792972/ILSVRC2012_val_00005115.JPEG,970
datasets/imagenet/val/n03792972/ILSVRC2012_val_00016994.JPEG,908
datasets/imagenet/val/n03792972/ILSVRC2012_val_00036701.JPEG,908
datasets/imagenet/val/n03792972/ILSVRC2012_val_00039690.JPEG,417
datasets/imagenet/val/n03792972/ILSVRC2012_val_00045705.JPEG,970
datasets/imagenet/val/n03792972/ILSVRC2012_val_00049597.JPEG,672
datasets/imagenet/val/n03793489/ILSVRC2012_val_00003120.JPEG,673
datasets/imagenet/val/n03793489/ILSVRC2012_val_00021458.JPEG,673
datasets/imagenet/val/n03793489/ILSVRC2012_val_00026095.JPEG,673
datasets/imagenet/val/n03793489/ILSVRC2012_val_00029924.JPEG,606
datasets/imagenet/val/n03793489/ILSVRC2012_val_00040868.JPEG,673
datasets/imagenet/val/n03793489/ILSVRC2012_val_00046098.JPEG,527
datasets/imagenet/val/n03794056/ILSVRC2012_val_00005435.JPEG,921
datasets/imagenet/val/n03794056/ILSVRC2012_val_00005987.JPEG,173
datasets/imagenet/val/n03794056/ILSVRC2012_val_00011238.JPEG,882
datasets/imagenet/val/n03794056/ILSVRC2012_val_00024361.JPEG,543
datasets/imagenet/val/n03794056/ILSVRC2012_val_00025274.JPEG,765
datasets/imagenet/val/n03796401/ILSVRC2012_val_00018799.JPEG,675
datasets/imagenet/val/n03796401/ILSVRC2012_val_00025674.JPEG,656
datasets/imagenet/val/n03796401/ILSVRC2012_val_00031455.JPEG,867
datasets/imagenet/val/n03796401/ILSVRC2012_val_00032494.JPEG,880
datasets/imagenet/val/n03796401/ILSVRC2012_val_00036699.JPEG,656
datasets/imagenet/val/n03796401/ILSVRC2012_val_00042157.JPEG,734
datasets/imagenet/val/n03803284/ILSVRC2012_val_00002446.JPEG,199
datasets/imagenet/val/n03803284/ILSVRC2012_val_00018829.JPEG,422
datasets/imagenet/val/n03803284/ILSVRC2012_val_00020104.JPEG,245
datasets/imagenet/val/n03803284/ILSVRC2012_val_00032681.JPEG,597
datasets/imagenet/val/n03803284/ILSVRC2012_val_00046553.JPEG,345
datasets/imagenet/val/n03803284/ILSVRC2012_val_00049829.JPEG,676
datasets/imagenet/val/n03804744/ILSVRC2012_val_00002005.JPEG,438
datasets/imagenet/val/n03804744/ILSVRC2012_val_00016760.JPEG,50
datasets/imagenet/val/n03804744/ILSVRC2012_val_00019774.JPEG,884
datasets/imagenet/val/n03804744/ILSVRC2012_val_00029087.JPEG,958
datasets/imagenet/val/n03814639/ILSVRC2012_val_00001954.JPEG,902
datasets/imagenet/val/n03814639/ILSVRC2012_val_00005600.JPEG,424
datasets/imagenet/val/n03814639/ILSVRC2012_val_00007014.JPEG,529
datasets/imagenet/val/n03814639/ILSVRC2012_val_00007134.JPEG,678
datasets/imagenet/val/n03814639/ILSVRC2012_val_00011068.JPEG,830
datasets/imagenet/val/n03814639/ILSVRC2012_val_00018259.JPEG,515
datasets/imagenet/val/n03814639/ILSVRC2012_val_00031428.JPEG,457
datasets/imagenet/val/n03814639/ILSVRC2012_val_00033894.JPEG,818
datasets/imagenet/val/n03814906/ILSVRC2012_val_00025373.JPEG,679
datasets/imagenet/val/n03814906/ILSVRC2012_val_00033099.JPEG,506
datasets/imagenet/val/n03814906/ILSVRC2012_val_00034361.JPEG,768
datasets/imagenet/val/n03814906/ILSVRC2012_val_00045679.JPEG,679
datasets/imagenet/val/n03825788/ILSVRC2012_val_00011962.JPEG,747
datasets/imagenet/val/n03825788/ILSVRC2012_val_00048384.JPEG,593
datasets/imagenet/val/n03832673/ILSVRC2012_val_00010778.JPEG,620
datasets/imagenet/val/n03832673/ILSVRC2012_val_00015103.JPEG,748
datasets/imagenet/val/n03832673/ILSVRC2012_val_00015715.JPEG,782
datasets/imagenet/val/n03832673/ILSVRC2012_val_00016121.JPEG,664
datasets/imagenet/val/n03832673/ILSVRC2012_val_00025240.JPEG,620
datasets/imagenet/val/n03832673/ILSVRC2012_val_00031166.JPEG,620
datasets/imagenet/val/n03832673/ILSVRC2012_val_00041094.JPEG,799
datasets/imagenet/val/n03837869/ILSVRC2012_val_00017240.JPEG,682
datasets/imagenet/val/n03837869/ILSVRC2012_val_00030264.JPEG,682
datasets/imagenet/val/n03837869/ILSVRC2012_val_00031727.JPEG,708
datasets/imagenet/val/n03837869/ILSVRC2012_val_00048742.JPEG,649
datasets/imagenet/val/n03838899/ILSVRC2012_val_00003708.JPEG,834
datasets/imagenet/val/n03838899/ILSVRC2012_val_00021762.JPEG,513
datasets/imagenet/val/n03838899/ILSVRC2012_val_00036626.JPEG,834
datasets/imagenet/val/n03838899/ILSVRC2012_val_00041468.JPEG,683
datasets/imagenet/val/n03840681/ILSVRC2012_val_00005995.JPEG,419
datasets/imagenet/val/n03840681/ILSVRC2012_val_00009398.JPEG,910
datasets/imagenet/val/n03840681/ILSVRC2012_val_00024651.JPEG,502
datasets/imagenet/val/n03840681/ILSVRC2012_val_00048063.JPEG,838
datasets/imagenet/val/n03841143/ILSVRC2012_val_00008861.JPEG,485
datasets/imagenet/val/n03841143/ILSVRC2012_val_00046264.JPEG,485
datasets/imagenet/val/n03843555/ILSVRC2012_val_00000114.JPEG,686
datasets/imagenet/val/n03843555/ILSVRC2012_val_00001974.JPEG,479
datasets/imagenet/val/n03843555/ILSVRC2012_val_00014814.JPEG,61
datasets/imagenet/val/n03843555/ILSVRC2012_val_00017451.JPEG,720
datasets/imagenet/val/n03843555/ILSVRC2012_val_00018387.JPEG,589
datasets/imagenet/val/n03843555/ILSVRC2012_val_00027325.JPEG,753
datasets/imagenet/val/n03843555/ILSVRC2012_val_00045663.JPEG,720
datasets/imagenet/val/n03843555/ILSVRC2012_val_00046519.JPEG,849
datasets/imagenet/val/n03843555/ILSVRC2012_val_00047714.JPEG,592
datasets/imagenet/val/n03854065/ILSVRC2012_val_00013230.JPEG,905
datasets/imagenet/val/n03854065/ILSVRC2012_val_00024907.JPEG,905
datasets/imagenet/val/n03857828/ILSVRC2012_val_00005023.JPEG,782
datasets/imagenet/val/n03857828/ILSVRC2012_val_00033905.JPEG,784
datasets/imagenet/val/n03857828/ILSVRC2012_val_00048946.JPEG,688
datasets/imagenet/val/n03866082/ILSVRC2012_val_00003476.JPEG,775
datasets/imagenet/val/n03866082/ILSVRC2012_val_00005872.JPEG,411
datasets/imagenet/val/n03866082/ILSVRC2012_val_00012491.JPEG,824
datasets/imagenet/val/n03866082/ILSVRC2012_val_00016795.JPEG,204
datasets/imagenet/val/n03866082/ILSVRC2012_val_00018050.JPEG,747
datasets/imagenet/val/n03866082/ILSVRC2012_val_00021408.JPEG,823
datasets/imagenet/val/n03866082/ILSVRC2012_val_00022544.JPEG,636
datasets/imagenet/val/n03866082/ILSVRC2012_val_00023585.JPEG,578
datasets/imagenet/val/n03866082/ILSVRC2012_val_00033395.JPEG,578
datasets/imagenet/val/n03866082/ILSVRC2012_val_00034283.JPEG,523
datasets/imagenet/val/n03866082/ILSVRC2012_val_00038100.JPEG,501
datasets/imagenet/val/n03866082/ILSVRC2012_val_00041229.JPEG,474
datasets/imagenet/val/n03866082/ILSVRC2012_val_00043581.JPEG,578
datasets/imagenet/val/n03866082/ILSVRC2012_val_00043743.JPEG,667
datasets/imagenet/val/n03866082/ILSVRC2012_val_00044123.JPEG,406
datasets/imagenet/val/n03868242/ILSVRC2012_val_00018170.JPEG,917
datasets/imagenet/val/n03868242/ILSVRC2012_val_00024045.JPEG,603
datasets/imagenet/val/n03868242/ILSVRC2012_val_00030932.JPEG,654
datasets/imagenet/val/n03868242/ILSVRC2012_val_00044500.JPEG,603
datasets/imagenet/val/n03868863/ILSVRC2012_val_00000549.JPEG,861
datasets/imagenet/val/n03868863/ILSVRC2012_val_00002895.JPEG,524
datasets/imagenet/val/n03868863/ILSVRC2012_val_00006497.JPEG,691
datasets/imagenet/val/n03868863/ILSVRC2012_val_00007585.JPEG,785
datasets/imagenet/val/n03868863/ILSVRC2012_val_00011676.JPEG,895
datasets/imagenet/val/n03868863/ILSVRC2012_val_00014643.JPEG,560
datasets/imagenet/val/n03868863/ILSVRC2012_val_00018887.JPEG,680
datasets/imagenet/val/n03868863/ILSVRC2012_val_00019994.JPEG,882
datasets/imagenet/val/n03868863/ILSVRC2012_val_00041244.JPEG,570
datasets/imagenet/val/n03871628/ILSVRC2012_val_00003796.JPEG,761
datasets/imagenet/val/n03871628/ILSVRC2012_val_00008709.JPEG,721
datasets/imagenet/val/n03871628/ILSVRC2012_val_00013285.JPEG,478
datasets/imagenet/val/n03871628/ILSVRC2012_val_00016003.JPEG,886
datasets/imagenet/val/n03871628/ILSVRC2012_val_00017618.JPEG,709
datasets/imagenet/val/n03871628/ILSVRC2012_val_00022943.JPEG,723
datasets/imagenet/val/n03871628/ILSVRC2012_val_00028843.JPEG,922
datasets/imagenet/val/n03871628/ILSVRC2012_val_00042397.JPEG,478
datasets/imagenet/val/n03871628/ILSVRC2012_val_00042411.JPEG,838
datasets/imagenet/val/n03871628/ILSVRC2012_val_00047844.JPEG,440
datasets/imagenet/val/n03871628/ILSVRC2012_val_00048740.JPEG,750
datasets/imagenet/val/n03871628/ILSVRC2012_val_00048769.JPEG,626
datasets/imagenet/val/n03873416/ILSVRC2012_val_00005876.JPEG,814
datasets/imagenet/val/n03873416/ILSVRC2012_val_00032248.JPEG,801
datasets/imagenet/val/n03873416/ILSVRC2012_val_00038050.JPEG,764
datasets/imagenet/val/n03873416/ILSVRC2012_val_00046406.JPEG,450
datasets/imagenet/val/n03873416/ILSVRC2012_val_00048851.JPEG,731
